stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
469,1.62667E+18,-2.105674,-0.248859,-0.346803,-2.105674,-0.248859,-0.346803,-1.883397,-0.173992,-0.261202
470,1.62667E+18,-2.139511,-0.257915,-0.345172,-2.139511,-0.257915,-0.345172,-1.914756,-0.176569,-0.262777
471,1.62667E+18,-2.167682,-0.274866,-0.345783,-2.167682,-0.274866,-0.345783,-1.943255,-0.178986,-0.264376
472,1.62667E+18,-2.175949,-0.279735,-0.343488,-2.175949,-0.279735,-0.343488,-1.968814,-0.181226,-0.26598
473,1.62667E+18,-2.157969,-0.277345,-0.341778,-2.157969,-0.277345,-0.341778,-1.992878,-0.183414,-0.267639
474,1.62667E+18,-2.115048,-0.267438,-0.339803,-2.115048,-0.267438,-0.339803,-2.014632,-0.185472,-0.269307
475,1.62667E+18,-2.068884,-0.247184,-0.340938,-2.068884,-0.247184,-0.340938,-2.034038,-0.187388,-0.270968
476,1.62667E+18,-2.038044,-0.237727,-0.343516,-2.038044,-0.237727,-0.343516,-2.052256,-0.189284,-0.272681
477,1.62667E+18,-2.026251,-0.230755,-0.349672,-2.026251,-0.230755,-0.349672,-2.068641,-0.191095,-0.274399
478,1.62667E+18,-2.0313,-0.226691,-0.358236,-2.0313,-0.226691,-0.358236,-2.083175,-0.192807,-0.276103
479,1.62667E+18,-2.048166,-0.226203,-0.361913,-2.048166,-0.226203,-0.361913,-2.096809,-0.194538,-0.277843
480,1.62667E+18,-2.071072,-0.231889,-0.35738,-2.071072,-0.231889,-0.35738,-2.109022,-0.196223,-0.279569
481,1.62667E+18,-2.09279,-0.244062,-0.348279,-2.09279,-0.244062,-0.348279,-2.119796,-0.197845,-0.281267
482,1.62667E+18,-2.105914,-0.2544,-0.346415,-2.105914,-0.2544,-0.346415,-2.130033,-0.199524,-0.282968
483,1.62667E+18,-2.104655,-0.263935,-0.352069,-2.104655,-0.263935,-0.352069,-2.139361,-0.201196,-0.284626
484,1.62667E+18,-2.098512,-0.276876,-0.355242,-2.098512,-0.276876,-0.355242,-2.147763,-0.202837,-0.28623
485,1.62667E+18,-2.092521,-0.285745,-0.357797,-2.092521,-0.285745,-0.357797,-2.157649,-0.204685,-0.28764
486,1.62667E+18,-2.088252,-0.286288,-0.364,-2.088252,-0.286288,-0.364,-2.168996,-0.206689,-0.288808
487,1.62667E+18,-2.088958,-0.285868,-0.363882,-2.088958,-0.285868,-0.363882,-2.181668,-0.208811,-0.289748
488,1.62667E+18,-2.107769,-0.299587,-0.347595,-2.107769,-0.299587,-0.347595,-2.20008,-0.211458,-0.290013
489,1.62667E+18,-2.151006,-0.317231,-0.32772,-2.151006,-0.317231,-0.32772,-2.224658,-0.214599,-0.289562
490,1.62667E+18,-2.201774,-0.330708,-0.320635,-2.201774,-0.330708,-0.320635,-2.254951,-0.218165,-0.28846
491,1.62667E+18,-2.25666,-0.341378,-0.319813,-2.25666,-0.341378,-0.319813,-2.292124,-0.221939,-0.287131
492,1.62667E+18,-2.317828,-0.352518,-0.321392,-2.317828,-0.352518,-0.321392,-2.336268,-0.225832,-0.285556
493,1.62667E+18,-2.378658,-0.355418,-0.329151,-2.378658,-0.355418,-0.329151,-2.386731,-0.229801,-0.283752
494,1.62667E+18,-2.448009,-0.339078,-0.352896,-2.448009,-0.339078,-0.352896,-2.443053,-0.233705,-0.282096
495,1.62667E+18,-2.530662,-0.320901,-0.376954,-2.530662,-0.320901,-0.376954,-2.504463,-0.237407,-0.280599
496,1.62667E+18,-2.62426,-0.315173,-0.372125,-2.62426,-0.315173,-0.372125,-2.569981,-0.240868,-0.279256
497,1.62667E+18,-2.726908,-0.310243,-0.347323,-2.726908,-0.310243,-0.347323,-2.638985,-0.243794,-0.278706
498,1.62667E+18,-2.839296,-0.310983,-0.341436,-2.839296,-0.310983,-0.341436,-2.710075,-0.246025,-0.278944
499,1.62667E+18,-2.959772,-0.320903,-0.353373,-2.959772,-0.320903,-0.353373,-2.782365,-0.247582,-0.279878
500,1.62667E+18,-3.068738,-0.331182,-0.362805,-3.068738,-0.331182,-0.362805,-2.85653,-0.248679,-0.281492
501,1.62667E+18,-3.149943,-0.325976,-0.355732,-3.149943,-0.325976,-0.355732,-2.930832,-0.249228,-0.283724
502,1.62667E+18,-3.214424,-0.305149,-0.346965,-3.214424,-0.305149,-0.346965,-3.004369,-0.24928,-0.286463
503,1.62667E+18,-3.283597,-0.288752,-0.349889,-3.283597,-0.288752,-0.349889,-3.077786,-0.249072,-0.289631
504,1.62667E+18,-3.35734,-0.266494,-0.354732,-3.35734,-0.266494,-0.354732,-3.149229,-0.24856,-0.293112
505,1.62667E+18,-3.433352,-0.252576,-0.355061,-3.433352,-0.252576,-0.355061,-3.217721,-0.247798,-0.296799
506,1.62667E+18,-3.508901,-0.26302,-0.352926,-3.508901,-0.26302,-0.352926,-3.283259,-0.247045,-0.300669
507,1.62667E+18,-3.572334,-0.268546,-0.354641,-3.572334,-0.268546,-0.354641,-3.34417,-0.246271,-0.304574
508,1.62667E+18,-3.624177,-0.261079,-0.370498,-3.624177,-0.261079,-0.370498,-3.399917,-0.24551,-0.308429
509,1.62667E+18,-3.656367,-0.242881,-0.398866,-3.656367,-0.242881,-0.398866,-3.451503,-0.24493,-0.312338
510,1.62667E+18,-3.66965,-0.206619,-0.414618,-3.66965,-0.206619,-0.414618,-3.498167,-0.244466,-0.316166
511,1.62667E+18,-3.678722,-0.173841,-0.413219,-3.678722,-0.173841,-0.413219,-3.540107,-0.244092,-0.319893
512,1.62667E+18,-3.701064,-0.173219,-0.408843,-3.701064,-0.173219,-0.408843,-3.578603,-0.243898,-0.32368
513,1.62667E+18,-3.727198,-0.206934,-0.415166,-3.727198,-0.206934,-0.415166,-3.613339,-0.243809,-0.327396
514,1.62667E+18,-3.74466,-0.244037,-0.428105,-3.74466,-0.244037,-0.428105,-3.644553,-0.243791,-0.331016
515,1.62667E+18,-3.751269,-0.270405,-0.443557,-3.751269,-0.270405,-0.443557,-3.673466,-0.243853,-0.334674
516,1.62667E+18,-3.759994,-0.290935,-0.459322,-3.759994,-0.290935,-0.459322,-3.699683,-0.243935,-0.338263
517,1.62667E+18,-3.762934,-0.306654,-0.46385,-3.762934,-0.306654,-0.46385,-3.723324,-0.244017,-0.341764
518,1.62667E+18,-3.774109,-0.295564,-0.458506,-3.774109,-0.295564,-0.458506,-3.745642,-0.244124,-0.345279
519,1.62667E+18,-3.811239,-0.291836,-0.455077,-3.811239,-0.291836,-0.455077,-3.766176,-0.24423,-0.348726
520,1.62667E+18,-3.853202,-0.30868,-0.452397,-3.853202,-0.30868,-0.452397,-3.784933,-0.244327,-0.35209
521,1.62667E+18,-3.874213,-0.302411,-0.455396,-3.874213,-0.302411,-0.455396,-3.80305,-0.244444,-0.355461
522,1.62667E+18,-3.868127,-0.257545,-0.467514,-3.868127,-0.257545,-0.467514,-3.819991,-0.244582,-0.358773
523,1.62667E+18,-3.864439,-0.211414,-0.474136,-3.864439,-0.211414,-0.474136,-3.835673,-0.24474,-0.362008
524,1.62667E+18,-3.888858,-0.190942,-0.474018,-3.888858,-0.190942,-0.474018,-3.850842,-0.244939,-0.365264
525,1.62667E+18,-3.938899,-0.205793,-0.469819,-3.938899,-0.205793,-0.469819,-3.86503,-0.245177,-0.368469
526,1.62667E+18,-3.989947,-0.236238,-0.463999,-3.989947,-0.236238,-0.463999,-3.878147,-0.245451,-0.371607
527,1.62667E+18,-4.028216,-0.256325,-0.471793,-4.028216,-0.256325,-0.471793,-3.89067,-0.245742,-0.374774
528,1.62667E+18,-4.058724,-0.284575,-0.488097,-4.058724,-0.284575,-0.488097,-3.902196,-0.246039,-0.377899
529,1.62667E+18,-4.071666,-0.305848,-0.487561,-4.071666,-0.305848,-0.487561,-3.912657,-0.246333,-0.380961
530,1.62667E+18,-4.068857,-0.302008,-0.482023,-4.068857,-0.302008,-0.482023,-3.922404,-0.246613,-0.384057
531,1.62667E+18,-4.058792,-0.305591,-0.490249,-4.058792,-0.305591,-0.490249,-3.931101,-0.246857,-0.387113
532,1.62667E+18,-4.040212,-0.306128,-0.496783,-4.040212,-0.306128,-0.496783,-3.938728,-0.247059,-0.390109
533,1.62667E+18,-4.01649,-0.304568,-0.495304,-4.01649,-0.304568,-0.495304,-3.943138,-0.247455,-0.393417
534,1.62667E+18,-3.984978,-0.290133,-0.498332,-3.984978,-0.290133,-0.498332,-3.943748,-0.248047,-0.396967
535,1.62667E+18,-3.956611,-0.268236,-0.502749,-3.956611,-0.268236,-0.502749,-3.940739,-0.248817,-0.400711
536,1.62667E+18,-3.940201,-0.241522,-0.505271,-3.940201,-0.241522,-0.505271,-3.934535,-0.249769,-0.404683
537,1.62667E+18,-3.929602,-0.211112,-0.508576,-3.929602,-0.211112,-0.508576,-3.924911,-0.250895,-0.408798
538,1.62667E+18,-3.913804,-0.195582,-0.509684,-3.913804,-0.195582,-0.509684,-3.912222,-0.252169,-0.413011
539,1.62667E+18,-3.884977,-0.201878,-0.508632,-3.884977,-0.201878,-0.508632,-3.897114,-0.253581,-0.417313
540,1.62667E+18,-3.835913,-0.224282,-0.513324,-3.835913,-0.224282,-0.513324,-3.879865,-0.255094,-0.421602
541,1.62667E+18,-3.768271,-0.247218,-0.512493,-3.768271,-0.247218,-0.512493,-3.861077,-0.256668,-0.425831
542,1.62667E+18,-3.6967,-0.261434,-0.49594,-3.6967,-0.261434,-0.49594,-3.841362,-0.258236,-0.429982
543,1.62667E+18,-3.62648,-0.264561,-0.471579,-3.62648,-0.264561,-0.471579,-3.821496,-0.25972,-0.433937
544,1.62667E+18,-3.578332,-0.257959,-0.447373,-3.578332,-0.257959,-0.447373,-3.802218,-0.261071,-0.437652
545,1.62667E+18,-3.561156,-0.243505,-0.435896,-3.561156,-0.243505,-0.435896,-3.783682,-0.262283,-0.44111
546,1.62667E+18,-3.566783,-0.25814,-0.42255,-3.566783,-0.25814,-0.42255,-3.766446,-0.263307,-0.444253
547,1.62667E+18,-3.580869,-0.28908,-0.411367,-3.580869,-0.28908,-0.411367,-3.750608,-0.264153,-0.44711
548,1.62667E+18,-3.576835,-0.288638,-0.422216,-3.576835,-0.288638,-0.422216,-3.735488,-0.264874,-0.449737
549,1.62667E+18,-3.554704,-0.243761,-0.432246,-3.554704,-0.243761,-0.432246,-3.721551,-0.265448,-0.452087
550,1.62667E+18,-3.540162,-0.19971,-0.431781,-3.540162,-0.19971,-0.431781,-3.708864,-0.26589,-0.45419
551,1.62667E+18,-3.544952,-0.170638,-0.427094,-3.544952,-0.170638,-0.427094,-3.696746,-0.26624,-0.456093
552,1.62667E+18,-3.56648,-0.163451,-0.421324,-3.56648,-0.163451,-0.421324,-3.685591,-0.2665,-0.457767
553,1.62667E+18,-3.596607,-0.183539,-0.410949,-3.596607,-0.183539,-0.410949,-3.675449,-0.266684,-0.459239
554,1.62667E+18,-3.622278,-0.203611,-0.401839,-3.622278,-0.203611,-0.401839,-3.665596,-0.266783,-0.46053
555,1.62667E+18,-3.633801,-0.210537,-0.398898,-3.633801,-0.210537,-0.398898,-3.65638,-0.266798,-0.461625
556,1.62667E+18,-3.629621,-0.213055,-0.396218,-3.629621,-0.213055,-0.396218,-3.647858,-0.266745,-0.462553
557,1.62667E+18,-3.621439,-0.218532,-0.398937,-3.621439,-0.218532,-0.398937,-3.639376,-0.26658,-0.463331
558,1.62667E+18,-3.616653,-0.219369,-0.412802,-3.616653,-0.219369,-0.412802,-3.631281,-0.266307,-0.46396
559,1.62667E+18,-3.612409,-0.241267,-0.422127,-3.612409,-0.241267,-0.422127,-3.623661,-0.265943,-0.464464
560,1.62667E+18,-3.587656,-0.247609,-0.415496,-3.587656,-0.247609,-0.415496,-3.615998,-0.265476,-0.46488
561,1.62667E+18,-3.546992,-0.234815,-0.402775,-3.546992,-0.234815,-0.402775,-3.608623,-0.264926,-0.465223
562,1.62667E+18,-3.517896,-0.216455,-0.401258,-3.517896,-0.216455,-0.401258,-3.601639,-0.264315,-0.46551
563,1.62667E+18,-3.504325,-0.19049,-0.399691,-3.504325,-0.19049,-0.399691,-3.594619,-0.263631,-0.465757
564,1.62667E+18,-3.493313,-0.163401,-0.39579,-3.493313,-0.163401,-0.39579,-3.587839,-0.262908,-0.465979
565,1.62667E+18,-3.48188,-0.136721,-0.400444,-3.48188,-0.136721,-0.400444,-3.58139,-0.262171,-0.466186
566,1.62667E+18,-3.474033,-0.11996,-0.418533,-3.474033,-0.11996,-0.418533,-3.574964,-0.261357,-0.466318
567,1.62667E+18,-3.476606,-0.130121,-0.438983,-3.476606,-0.130121,-0.438983,-3.568794,-0.260509,-0.466388
568,1.62667E+18,-3.481068,-0.165683,-0.455459,-3.481068,-0.165683,-0.455459,-3.562957,-0.259649,-0.466406
569,1.62667E+18,-3.476118,-0.19064,-0.472471,-3.476118,-0.19064,-0.472471,-3.55738,-0.258734,-0.466306
570,1.62667E+18,-3.466713,-0.20048,-0.493641,-3.466713,-0.20048,-0.493641,-3.55228,-0.257808,-0.466106
571,1.62667E+18,-3.461068,-0.223082,-0.500869,-3.461068,-0.223082,-0.500869,-3.547704,-0.256888,-0.465821
572,1.62667E+18,-3.448274,-0.218374,-0.480559,-3.448274,-0.218374,-0.480559,-3.543487,-0.255967,-0.465402
573,1.62667E+18,-3.430085,-0.187771,-0.451179,-3.430085,-0.187771,-0.451179,-3.539826,-0.255097,-0.464876
574,1.62667E+18,-3.426425,-0.164306,-0.417098,-3.426425,-0.164306,-0.417098,-3.536737,-0.254292,-0.464267
575,1.62667E+18,-3.456635,-0.149969,-0.389402,-3.456635,-0.149969,-0.389402,-3.53384,-0.253529,-0.463534
576,1.62667E+18,-3.509996,-0.150765,-0.380937,-3.509996,-0.150765,-0.380937,-3.531273,-0.25286,-0.462709
577,1.62667E+18,-3.569014,-0.172385,-0.376015,-3.569014,-0.172385,-0.376015,-3.529031,-0.252293,-0.461816
578,1.62667E+18,-3.612089,-0.198246,-0.375545,-3.612089,-0.198246,-0.375545,-3.5267,-0.251758,-0.460867
579,1.62667E+18,-3.625183,-0.217073,-0.382317,-3.625183,-0.217073,-0.382317,-3.524385,-0.251302,-0.459895
580,1.62667E+18,-3.620592,-0.241193,-0.384892,-3.620592,-0.241193,-0.384892,-3.522103,-0.250926,-0.458915
581,1.62667E+18,-3.60688,-0.295329,-0.381206,-3.60688,-0.295329,-0.381206,-3.519669,-0.250587,-0.457971
582,1.62667E+18,-3.572126,-0.317763,-0.370133,-3.572126,-0.317763,-0.370133,-3.517209,-0.250325,-0.457089
583,1.62667E+18,-3.529643,-0.316932,-0.361271,-3.529643,-0.316932,-0.361271,-3.514775,-0.250136,-0.456274
584,1.62667E+18,-3.482917,-0.31034,-0.364829,-3.482917,-0.31034,-0.364829,-3.512227,-0.249951,-0.455486
585,1.62667E+18,-3.433099,-0.283978,-0.378473,-3.433099,-0.283978,-0.378473,-3.509686,-0.249796,-0.454743
586,1.62667E+18,-3.400319,-0.25284,-0.405366,-3.400319,-0.25284,-0.405366,-3.50721,-0.249668,-0.454045
587,1.62667E+18,-3.401088,-0.255141,-0.433857,-3.401088,-0.255141,-0.433857,-3.504807,-0.249498,-0.453306
588,1.62667E+18,-3.416951,-0.277333,-0.461363,-3.416951,-0.277333,-0.461363,-3.50258,-0.249299,-0.452546
589,1.62667E+18,-3.438554,-0.294262,-0.490786,-3.438554,-0.294262,-0.490786,-3.500559,-0.249076,-0.451767
590,1.62667E+18,-3.468812,-0.310508,-0.506384,-3.468812,-0.310508,-0.506384,-3.498889,-0.248824,-0.450906
591,1.62667E+18,-3.484932,-0.321461,-0.49055,-3.484932,-0.321461,-0.49055,-3.497646,-0.24856,-0.449994
592,1.62667E+18,-3.463675,-0.287666,-0.452418,-3.463675,-0.287666,-0.452418,-3.496816,-0.248288,-0.449044
593,1.62667E+18,-3.43372,-0.221459,-0.410172,-3.43372,-0.221459,-0.410172,-3.496339,-0.248025,-0.44804
594,1.62667E+18,-3.440752,-0.188474,-0.388033,-3.440752,-0.188474,-0.388033,-3.496226,-0.247778,-0.447019
595,1.62667E+18,-3.46969,-0.16791,-0.380841,-3.46969,-0.16791,-0.380841,-3.496431,-0.247554,-0.445997
596,1.62667E+18,-3.514703,-0.162545,-0.360674,-3.514703,-0.162545,-0.360674,-3.496768,-0.247342,-0.444977
597,1.62667E+18,-3.575765,-0.181893,-0.349025,-3.575765,-0.181893,-0.349025,-3.497216,-0.247135,-0.443992
598,1.62667E+18,-3.627494,-0.215056,-0.358869,-3.627494,-0.215056,-0.358869,-3.497728,-0.24693,-0.443051
599,1.62667E+18,-3.652607,-0.250521,-0.374223,-3.652607,-0.250521,-0.374223,-3.498285,-0.246758,-0.442212
600,1.62667E+18,-3.651615,-0.288395,-0.394413,-3.651615,-0.288395,-0.394413,-3.498911,-0.246617,-0.441498
601,1.62667E+18,-3.609975,-0.296358,-0.418925,-3.609975,-0.296358,-0.418925,-3.499593,-0.246504,-0.440902
602,1.62667E+18,-3.550502,-0.265606,-0.416174,-3.550502,-0.265606,-0.416174,-3.500492,-0.246444,-0.440465
603,1.62667E+18,-3.50126,-0.225426,-0.408328,-3.50126,-0.225426,-0.408328,-3.501663,-0.246445,-0.440197
604,1.62667E+18,-3.475686,-0.198502,-0.414859,-3.475686,-0.198502,-0.414859,-3.503093,-0.246501,-0.440075
605,1.62667E+18,-3.47384,-0.196575,-0.435138,-3.47384,-0.196575,-0.435138,-3.505488,-0.246642,-0.439996
606,1.62667E+18,-3.488786,-0.216076,-0.464585,-3.488786,-0.216076,-0.464585,-3.508908,-0.246871,-0.439957
607,1.62667E+18,-3.518777,-0.247507,-0.505182,-3.518777,-0.247507,-0.505182,-3.51325,-0.247176,-0.43994
608,1.62667E+18,-3.566993,-0.288383,-0.539418,-3.566993,-0.288383,-0.539418,-3.518945,-0.247574,-0.439871
609,1.62667E+18,-3.627067,-0.331862,-0.553467,-3.627067,-0.331862,-0.553467,-3.525937,-0.248068,-0.439752
610,1.62667E+18,-3.662092,-0.349018,-0.550934,-3.662092,-0.349018,-0.550934,-3.534015,-0.24864,-0.439581
611,1.62667E+18,-3.678386,-0.321077,-0.550533,-3.678386,-0.321077,-0.550533,-3.54307,-0.249284,-0.439388
612,1.62667E+18,-3.708984,-0.296487,-0.53717,-3.708984,-0.296487,-0.53717,-3.552793,-0.249991,-0.439189
613,1.62667E+18,-3.742396,-0.283639,-0.494553,-3.742396,-0.283639,-0.494553,-3.562869,-0.250744,-0.438994
614,1.62667E+18,-3.762931,-0.262107,-0.44611,-3.762931,-0.262107,-0.44611,-3.575722,-0.252718,-0.438951
615,1.62667E+18,-3.787068,-0.247916,-0.426245,-3.787068,-0.247916,-0.426245,-3.588636,-0.255782,-0.439365
616,1.62667E+18,-3.814708,-0.270386,-0.436789,-3.814708,-0.270386,-0.436789,-3.597723,-0.259533,-0.440564
617,1.62667E+18,-3.823826,-0.300664,-0.454393,-3.823826,-0.300664,-0.454393,-3.598847,-0.262975,-0.441797
618,1.62667E+18,-3.790889,-0.311919,-0.477088,-3.790889,-0.311919,-0.477088,-3.584187,-0.265388,-0.444003
619,1.62667E+18,-3.717639,-0.307175,-0.510979,-3.717639,-0.307175,-0.510979,-3.552759,-0.266709,-0.44718
620,1.62667E+18,-3.616132,-0.294563,-0.541687,-3.616132,-0.294563,-0.541687,-3.507288,-0.267041,-0.449897
621,1.62667E+18,-3.512059,-0.257042,-0.54287,-3.512059,-0.257042,-0.54287,-3.447276,-0.266277,-0.452087
622,1.62667E+18,-3.415373,-0.235805,-0.528114,-3.415373,-0.235805,-0.528114,-3.374247,-0.264516,-0.453782
623,1.62667E+18,-3.29372,-0.205488,-0.519291,-3.29372,-0.205488,-0.519291,-3.289944,-0.261785,-0.454712
624,1.62667E+18,-3.143632,-0.133824,-0.543115,-3.143632,-0.133824,-0.543115,-3.196286,-0.258083,-0.454853
625,1.62667E+18,-2.990584,-0.1049,-0.570989,-2.990584,-0.1049,-0.570989,-3.095827,-0.25359,-0.454323
626,1.62667E+18,-2.842861,-0.110686,-0.560294,-2.842861,-0.110686,-0.560294,-2.990713,-0.248538,-0.453225
627,1.62667E+18,-2.691365,-0.109012,-0.539663,-2.691365,-0.109012,-0.539663,-2.884349,-0.243073,-0.451585
628,1.62667E+18,-2.558333,-0.105134,-0.529756,-2.558333,-0.105134,-0.529756,-2.779567,-0.237392,-0.44951
629,1.62667E+18,-2.450399,-0.095669,-0.513945,-2.450399,-0.095669,-0.513945,-2.678349,-0.231592,-0.447051
630,1.62667E+18,-2.364046,-0.101067,-0.466191,-2.364046,-0.101067,-0.466191,-2.584409,-0.225959,-0.444383
631,1.62667E+18,-2.295373,-0.118763,-0.391798,-2.295373,-0.118763,-0.391798,-2.499453,-0.22067,-0.441738
632,1.62667E+18,-2.240386,-0.121669,-0.345588,-2.240386,-0.121669,-0.345588,-2.422127,-0.215501,-0.439173
633,1.62667E+18,-2.209516,-0.117255,-0.333006,-2.209516,-0.117255,-0.333006,-2.353389,-0.21063,-0.436687
634,1.62667E+18,-2.190053,-0.097598,-0.326832,-2.190053,-0.097598,-0.326832,-2.292722,-0.206084,-0.434285
635,1.62667E+18,-2.177252,-0.076037,-0.324998,-2.177252,-0.076037,-0.324998,-2.239884,-0.201516,-0.43211
636,1.62667E+18,-2.174811,-0.058722,-0.330064,-2.174811,-0.058722,-0.330064,-2.194919,-0.197098,-0.430141
637,1.62667E+18,-2.191651,-0.055227,-0.344498,-2.191651,-0.055227,-0.344498,-2.15706,-0.192871,-0.428362
638,1.62667E+18,-2.211131,-0.062741,-0.3541,-2.211131,-0.062741,-0.3541,-2.126819,-0.18864,-0.426611
639,1.62667E+18,-2.213898,-0.067678,-0.354696,-2.213898,-0.067678,-0.354696,-2.103595,-0.184697,-0.424772
640,1.62667E+18,-2.203326,-0.068877,-0.368227,-2.203326,-0.068877,-0.368227,-2.086482,-0.181097,-0.422849
641,1.62667E+18,-2.200287,-0.072365,-0.369964,-2.200287,-0.072365,-0.369964,-2.076048,-0.177649,-0.420683
642,1.62667E+18,-2.207606,-0.088619,-0.346254,-2.207606,-0.088619,-0.346254,-2.071532,-0.174622,-0.418193
643,1.62667E+18,-2.214471,-0.094787,-0.340176,-2.214471,-0.094787,-0.340176,-2.072042,-0.172047,-0.415419
644,1.62667E+18,-2.21581,-0.078884,-0.356874,-2.21581,-0.078884,-0.356874,-2.076779,-0.169592,-0.412415
645,1.62667E+18,-2.225488,-0.065759,-0.362477,-2.225488,-0.065759,-0.362477,-2.085018,-0.167419,-0.409196
646,1.62667E+18,-2.246016,-0.059331,-0.345742,-2.246016,-0.059331,-0.345742,-2.095966,-0.165538,-0.405815
647,1.62667E+18,-2.269728,-0.053631,-0.331809,-2.269728,-0.053631,-0.331809,-2.108877,-0.163635,-0.402247
648,1.62667E+18,-2.30048,-0.057223,-0.33504,-2.30048,-0.057223,-0.33504,-2.12306,-0.161775,-0.398592
649,1.62667E+18,-2.338901,-0.064653,-0.333809,-2.338901,-0.064653,-0.333809,-2.137765,-0.159951,-0.394923
650,1.62667E+18,-2.37692,-0.077206,-0.31767,-2.37692,-0.077206,-0.31767,-2.152358,-0.158016,-0.391318
651,1.62667E+18,-2.377917,-0.085146,-0.288567,-2.377917,-0.085146,-0.288567,-2.166186,-0.156049,-0.38785
652,1.62667E+18,-2.353066,-0.051399,-0.281104,-2.353066,-0.051399,-0.281104,-2.179069,-0.154091,-0.384529
653,1.62667E+18,-2.337476,-0.029365,-0.298222,-2.337476,-0.029365,-0.298222,-2.191665,-0.152112,-0.381296
654,1.62667E+18,-2.330971,-0.009133,-0.301433,-2.330971,-0.009133,-0.301433,-2.203424,-0.150204,-0.37821
655,1.62667E+18,-2.323652,0.019633,-0.311626,-2.323652,0.019633,-0.311626,-2.214218,-0.148396,-0.375272
656,1.62667E+18,-2.325536,0.029387,-0.331873,-2.325536,0.029387,-0.331873,-2.224565,-0.146587,-0.372478
657,1.62667E+18,-2.347436,0.002381,-0.329905,-2.347436,0.002381,-0.329905,-2.233989,-0.144858,-0.36988
658,1.62667E+18,-2.364807,-0.027795,-0.314697,-2.364807,-0.027795,-0.314697,-2.242405,-0.143231,-0.367469
659,1.62667E+18,-2.356517,-0.048158,-0.315967,-2.356517,-0.048158,-0.315967,-2.250402,-0.141607,-0.365242
660,1.62667E+18,-2.330243,-0.078231,-0.320627,-2.330243,-0.078231,-0.320627,-2.257587,-0.14006,-0.363243
661,1.62667E+18,-2.311381,-0.099016,-0.312748,-2.311381,-0.099016,-0.312748,-2.263915,-0.138607,-0.361455
662,1.62667E+18,-2.294438,-0.118327,-0.305875,-2.294438,-0.118327,-0.305875,-2.270027,-0.137171,-0.359826
663,1.62667E+18,-2.25616,-0.11149,-0.316025,-2.25616,-0.11149,-0.316025,-2.275624,-0.13583,-0.358386
664,1.62667E+18,-2.216377,-0.088662,-0.35753,-2.216377,-0.088662,-0.35753,-2.280675,-0.134602,-0.357114
665,1.62667E+18,-2.200894,-0.071254,-0.411407,-2.200894,-0.071254,-0.411407,-2.285675,-0.133384,-0.355968
666,1.62667E+18,-2.2114,-0.061734,-0.442309,-2.2114,-0.061734,-0.442309,-2.290383,-0.132242,-0.354968
667,1.62667E+18,-2.235859,-0.070339,-0.440648,-2.235859,-0.070339,-0.440648,-2.294754,-0.131188,-0.354091
668,1.62667E+18,-2.261375,-0.087497,-0.425952,-2.261375,-0.087497,-0.425952,-2.299241,-0.13015,-0.353285
669,1.62667E+18,-2.29642,-0.105319,-0.412805,-2.29642,-0.105319,-0.412805,-2.303663,-0.129192,-0.352566
670,1.62667E+18,-2.339688,-0.131434,-0.399527,-2.339688,-0.131434,-0.399527,-2.307966,-0.128326,-0.351922
671,1.62667E+18,-2.363549,-0.155811,-0.367436,-2.363549,-0.155811,-0.367436,-2.312366,-0.127509,-0.351325
672,1.62667E+18,-2.362491,-0.14225,-0.361959,-2.362491,-0.14225,-0.361959,-2.31671,-0.126795,-0.350786
673,1.62667E+18,-2.344059,-0.10327,-0.38862,-2.344059,-0.10327,-0.38862,-2.320938,-0.126188,-0.350297
674,1.62667E+18,-2.349913,-0.082909,-0.392244,-2.349913,-0.082909,-0.392244,-2.325122,-0.125659,-0.349817
675,1.62667E+18,-2.394855,-0.094921,-0.376191,-2.394855,-0.094921,-0.376191,-2.32913,-0.125246,-0.34935
676,1.62667E+18,-2.440417,-0.109609,-0.365309,-2.440417,-0.109609,-0.365309,-2.33291,-0.124945,-0.348893
677,1.62667E+18,-2.467644,-0.135039,-0.353608,-2.467644,-0.135039,-0.353608,-2.336645,-0.124716,-0.348434
678,1.62667E+18,-2.471756,-0.166762,-0.339831,-2.471756,-0.166762,-0.339831,-2.340253,-0.124576,-0.347971
679,1.62667E+18,-2.448248,-0.18056,-0.347657,-2.448248,-0.18056,-0.347657,-2.343703,-0.124515,-0.347505
680,1.62667E+18,-2.420436,-0.191363,-0.36028,-2.420436,-0.191363,-0.36028,-2.347728,-0.124542,-0.347001
681,1.62667E+18,-2.393753,-0.194881,-0.347716,-2.393753,-0.194881,-0.347716,-2.352343,-0.124668,-0.34645
682,1.62667E+18,-2.372824,-0.207566,-0.318432,-2.372824,-0.207566,-0.318432,-2.357485,-0.124882,-0.34586
683,1.62667E+18,-2.356894,-0.202984,-0.302696,-2.356894,-0.202984,-0.302696,-2.363293,-0.125125,-0.345293
684,1.62667E+18,-2.359504,-0.176819,-0.31912,-2.359504,-0.176819,-0.31912,-2.369667,-0.125392,-0.344746
685,1.62667E+18,-2.396853,-0.160766,-0.3354,-2.396853,-0.160766,-0.3354,-2.376489,-0.125675,-0.34422
686,1.62667E+18,-2.454456,-0.16646,-0.320306,-2.454456,-0.16646,-0.320306,-2.386486,-0.125945,-0.343723
