time,gyr_x,gyr_y,gyr_z,x_sum,y_sum,z_sum,,,time,oldX
1.63E+18,0.011606,-0.738344,0.037088,-0.042337839,-0.066364463,-0.099595728,,,1.63E+18,-0.936971
1.63E+18,0.027279,-0.884847,0.371615,-0.04222178,-0.073747809,-0.099224853,,,1.63E+18,-0.933611
1.63E+18,0.076358,-1.00969,0.707574,-0.041948987,-0.082596392,-0.095508655,,,1.63E+18,-0.930543
1.63E+18,0.159436,-1.116313,0.992743,-0.041185416,-0.092693163,-0.088433006,,,1.63E+18,-0.927977
1.63E+18,0.279706,-1.17047,1.188465,-0.039589444,-0.103867581,-0.078495537,,,1.63E+18,-0.925911
1.63E+18,0.45204,-1.135546,1.246409,-0.036795213,-0.115560445,-0.066622905,,,1.63E+18,-0.924415
1.63E+18,0.670014,-0.999026,1.104549,-0.032274755,-0.12691605,-0.054158655,,,1.63E+18,-0.923702
1.63E+18,0.878459,-0.814406,0.846973,-0.0255747,-0.136906183,-0.043113307,,,1.63E+18,-0.923749
1.63E+18,1.071929,-0.537753,0.547353,-0.016789998,-0.145050347,-0.034643468,,,1.63E+18,-0.924336
1.63E+18,1.233477,-0.139801,0.277158,-0.006060143,-0.150433177,-0.029164543,,,1.63E+18,-0.92556
1.63E+18,1.341478,0.225147,0.113237,0.00626247,-0.151829809,-0.026395695,,,1.63E+18,-0.927361
1.63E+18,1.369071,0.46911,0.096464,0.019677078,-0.149578368,-0.02526334,,,1.63E+18,-0.93088
1.63E+18,1.336189,0.62399,0.177622,0.033367963,-0.144887208,-0.024298687,,,1.63E+18,-0.936259
1.63E+18,1.224087,0.618929,0.269042,0.046729682,-0.138647388,-0.02252249,,,1.63E+18,-0.943323
1.63E+18,1.048157,0.515448,0.290213,0.05898293,-0.132451839,-0.019829349,,,1.63E+18,-0.951895
1.63E+18,0.826954,0.426332,0.223385,0.069453901,-0.127302571,-0.016930154,,,1.63E+18,-0.961855
1.63E+18,0.602557,0.405964,0.081681,0.077723547,-0.123039197,-0.014696275,,,1.63E+18,-0.972946
1.63E+18,0.399768,0.416191,-0.068312,0.08374904,-0.118979609,-0.013879476,,,1.63E+18,-0.985045
1.63E+18,0.220802,0.41764,-0.196035,0.087746771,-0.114817645,-0.014562605,,,1.63E+18,-0.997762
1.63E+18,0.072257,0.382803,-0.271242,0.089954763,-0.110641299,-0.01652293,,,1.63E+18,-1.010755
1.63E+18,-0.029077,0.351911,-0.280719,0.090677342,-0.10681322,-0.019235384,,,1.63E+18,-1.023882
1.63E+18,-0.091403,0.30627,-0.221482,0.090386576,-0.103294155,-0.022042538,,,1.63E+18,-1.036555
1.63E+18,-0.137305,0.198496,-0.112801,0.089472534,-0.100231416,-0.024257387,,,1.63E+18,-1.048463
1.63E+18,-0.161478,0.067963,0.017575,0.088099502,-0.098246481,-0.025385382,,,1.63E+18,-1.059927
1.63E+18,-0.192789,-0.028763,0.135856,0.086484701,-0.097566842,-0.02520963,,,1.63E+18,-1.070475
1.63E+18,-0.22972,-0.112103,0.21752,0.084556836,-0.097854469,-0.023851087,,,1.63E+18,-1.080012
1.63E+18,-0.253736,-0.256249,0.228516,0.082259606,-0.098975513,-0.02167586,,,1.63E+18,-1.08923
1.63E+18,-0.255446,-0.387411,0.172055,0.079722279,-0.10153797,-0.019390729,,,1.63E+18,-1.097739
1.63E+18,-0.255394,-0.469773,0.068382,0.077167786,-0.10541213,-0.017670157,,,1.63E+18,-1.105479
1.63E+18,-0.26707,-0.462093,-0.059324,0.074613879,-0.1101098,-0.016986345,,,1.63E+18,-1.113104
1.63E+18,-0.255132,-0.387917,-0.194028,0.071943145,-0.114730789,-0.017579593,,,1.63E+18,-1.120273
1.63E+18,-0.212075,-0.274959,-0.331979,0.069391857,-0.118609909,-0.019519848,,,1.63E+18,-1.126919
1.63E+18,-0.158842,-0.134373,-0.441149,0.06727108,-0.121359534,-0.022839681,,,1.63E+18,-1.134581
1.63E+18,-0.115419,0.052447,-0.522691,0.065682681,-0.122703247,-0.027251114,,,1.63E+18,-1.14307
1.63E+18,-0.101962,0.249303,-0.568907,0.064527323,-0.122178247,-0.03248331,,,1.63E+18,-1.152234
1.63E+18,-0.138823,0.410885,-0.617114,0.063508734,-0.119687738,-0.038166627,,,1.63E+18,-1.163899
1.63E+18,-0.24398,0.508798,-0.712548,0.062120487,-0.115578835,-0.044337846,,,1.63E+18,-1.177965
1.63E+18,-0.325678,0.500368,-0.80526,0.059680718,-0.11049092,-0.051463235,,,1.63E+18,-1.194129
1.63E+18,-0.337966,0.355436,-0.838212,0.056423896,-0.105487176,-0.059515938,,,1.63E+18,-1.212279
1.63E+18,-0.243159,0.136973,-0.702076,0.053044279,-0.101932862,-0.067897951,,,1.63E+18,-1.232043
1.63E+18,-0.089274,0.001868,-0.365367,0.050612658,-0.100563114,-0.0749188,,,1.63E+18,-1.25305
1.63E+18,0.053878,-0.05147,0.123709,0.04971993,-0.100544435,-0.078572424,,,1.63E+18,-1.275254
1.63E+18,0.250682,0.037263,0.619714,0.050258717,-0.101059141,-0.077335318,,,1.63E+18,-1.298049
1.63E+18,0.457974,0.418076,0.967192,0.052765505,-0.100686516,-0.071138257,,,1.63E+18,-1.321003
1.63E+18,0.608806,1.075489,1.159387,0.057349876,-0.096501528,-0.061456557,,,1.63E+18,-1.345136
1.63E+18,0.656122,1.639353,1.188098,0.063431779,-0.085757514,-0.049874411,,,1.63E+18,-1.369981
1.63E+18,0.576639,1.82558,1.041211,0.069993083,-0.069363774,-0.037993278,,,1.63E+18,-1.395265
1.63E+18,0.395439,1.653979,0.82109,0.0757594,-0.051108208,-0.027581302,,,1.63E+18,-1.421532
1.63E+18,0.075608,1.326572,0.582381,0.07971384,-0.034568206,-0.019370297,,,1.63E+18,-1.448164
1.63E+18,-0.326394,0.974313,0.359573,0.080470665,-0.021289411,-0.013540747,,,1.63E+18,-1.474796
1.63E+18,-0.739688,0.653888,0.166016,0.077209942,-0.011555884,-0.009948561,,,1.63E+18,-1.502492
1.63E+18,-1.039501,0.330216,0.030648,0.069813157,-0.005017088,-0.008288422,,,1.63E+18,-1.529947
1.63E+18,-1.271368,0.037909,-0.041469,0.059418014,-0.001714885,-0.007981938,,,1.63E+18,-1.555912
1.63E+18,-1.453039,-0.212058,-0.038973,0.046704497,-0.0013358,-0.008396623,,,1.63E+18,-1.581135
1.63E+18,-1.577149,-0.425127,0.036146,0.032173921,-0.003456407,-0.008786358,,,1.63E+18,-1.601423
1.63E+18,-1.642704,-0.660869,0.189403,0.016402633,-0.007707623,-0.008424902,,,1.63E+18,-1.612405
1.63E+18,-1.633349,-0.852855,0.388859,-2.46E-05,-0.014316398,-0.006530848,,,1.63E+18,-1.60986
1.63E+18,-1.542854,-0.923681,0.572608,-0.016357899,-0.022844838,-0.002642308,,,1.63E+18,-1.591809
1.63E+18,-1.36682,-0.866748,0.693873,-0.031786636,-0.032081767,0.003083845,,,1.63E+18,-1.559114
1.63E+18,-1.126662,-0.678689,0.708604,-0.045468308,-0.040757789,0.010029414,,,1.63E+18,-1.512453
1.63E+18,-0.866853,-0.391914,0.600481,-0.056723823,-0.04753799,0.01710847,,,1.63E+18,-1.451097
1.63E+18,-0.627184,-0.138928,0.395247,-0.065392242,-0.05145708,0.023113203,,,1.63E+18,-1.376247
1.63E+18,-0.420834,-0.006301,0.108682,-0.071664162,-0.052846378,0.027065724,,,1.63E+18,-1.288744
1.63E+18,-0.268257,0.011013,-0.194308,-0.075872449,-0.052909387,0.02815253,,,1.63E+18,-1.189877
1.63E+18,-0.15989,-0.055659,-0.488622,-0.078557731,-0.052799146,0.026207485,,,1.63E+18,-1.081917
1.63E+18,-0.081228,-0.16736,-0.706649,-0.080155014,-0.053355173,0.021326206,,,1.63E+18,-0.966424
1.63E+18,-0.025517,-0.319448,-0.856032,-0.080967305,-0.055028794,0.014259626,,,1.63E+18,-0.846719
1.63E+18,0.007435,-0.489582,-0.928131,-0.081222472,-0.058223233,0.005699415,,,1.63E+18,-0.72584
1.63E+18,0.048782,-0.674186,-0.969408,-0.081148121,-0.063119116,-0.003582013,,,1.63E+18,-0.605653
1.63E+18,0.122086,-0.821352,-0.995955,-0.08065982,-0.069867621,-0.013285648,,,1.63E+18,-0.490798
1.63E+18,0.229458,-0.854513,-1.020477,-0.079440163,-0.078073045,-0.023235382,,,1.63E+18,-0.38409
1.63E+18,0.325347,-0.743231,-1.021978,-0.077145612,-0.086618066,-0.033440021,,,1.63E+18,-0.285206
1.63E+18,0.414114,-0.56594,-0.976075,-0.073892101,-0.094050471,-0.043659932,,,1.63E+18,-0.196208
1.63E+18,0.496808,-0.393868,-0.884533,-0.069751014,-0.099709799,-0.053420557,,,1.63E+18,-0.116809
1.63E+18,0.572398,-0.342015,-0.735412,-0.06478287,-0.103648529,-0.062266,,,1.63E+18,-0.04607
1.63E+18,0.657047,-0.459406,-0.579257,-0.059058963,-0.107068635,-0.069620026,,,1.63E+18,0.015247
1.63E+18,0.743981,-0.551192,-0.457172,-0.052488409,-0.111662754,-0.07541267,,,1.63E+18,0.067813
1.63E+18,0.80156,-0.4408,-0.381669,-0.045048695,-0.117174604,-0.079984332,,,1.63E+18,0.113557
1.63E+18,0.834198,-0.178844,-0.354407,-0.037032992,-0.12158266,-0.083801071,,,1.63E+18,0.152992
1.63E+18,0.850883,0.056636,-0.343882,-0.02868279,-0.123372863,-0.087348634,,,1.63E+18,0.186934
1.63E+18,0.884655,0.092084,-0.302082,-0.020173851,-0.122806496,-0.090787498,,,1.63E+18,0.215749
1.63E+18,0.95192,-0.029636,-0.247959,-0.011336247,-0.121886587,-0.093805263,,,1.63E+18,0.240498
1.63E+18,1.040338,-0.157533,-0.147463,-0.001816925,-0.12218295,-0.096284885,,,1.63E+18,0.261943
1.63E+18,1.111408,-0.141407,0.043895,0.008586322,-0.12375826,-0.097759496,,,1.63E+18,0.280331
1.63E+18,1.168952,-0.109537,0.318191,0.01971164,-0.12517376,-0.097320102,,,1.63E+18,0.296328
1.63E+18,1.245851,-0.134425,0.58191,0.03138934,-0.126268023,-0.09414141,,,1.63E+18,0.310407
1.63E+18,1.332349,-0.055484,0.743039,0.043848009,-0.12761229,-0.088322235,,,1.63E+18,0.323297
1.63E+18,1.329121,0.149261,0.74557,0.057171329,-0.128167123,-0.08089194,,,1.63E+18,0.335081
1.63E+18,1.226408,0.402002,0.568017,0.070462709,-0.126674494,-0.073436145,,,1.63E+18,0.345898
1.63E+18,1.086782,0.586186,0.234991,0.082738876,-0.122650511,-0.067750376,,,1.63E+18,0.360937
1.63E+18,0.939703,0.632752,-0.181392,0.093595985,-0.116794429,-0.065402783,,,1.63E+18,0.380943
1.63E+18,0.793584,0.587932,-0.553182,0.102992895,-0.11046699,-0.067216679,,,1.63E+18,0.405675
1.63E+18,0.637499,0.504959,-0.80882,0.110928836,-0.104587595,-0.07274857,,,1.63E+18,0.434627
1.63E+18,0.484713,0.43354,-0.922284,0.117303745,-0.099538069,-0.080836667,,,1.63E+18,0.467824
1.63E+18,0.325417,0.379819,-0.894429,0.122150937,-0.095202614,-0.090059625,,,1.63E+18,0.50485
1.63E+18,0.169611,0.32121,-0.733178,0.125405065,-0.091404472,-0.0990038,,,1.63E+18,0.545774
1.63E+18,0.039357,0.281975,-0.466317,0.127101197,-0.088192331,-0.106335674,,,1.63E+18,0.589989
1.63E+18,-0.05044,0.247994,-0.179175,0.127494762,-0.085372617,-0.110998784,,,1.63E+18,0.636685
1.63E+18,-0.116326,0.207939,0.115523,0.126990355,-0.082892646,-0.112790557,,,1.63E+18,0.685638
1.63E+18,-0.167011,0.182352,0.34301,0.125825949,-0.080811206,-0.111634189,,,1.63E+18,0.735473
1.63E+18,-0.220575,0.114529,0.49241,0.124157485,-0.078989483,-0.108207469,,,1.63E+18,0.784993
1.63E+18,-0.296113,-0.042185,0.573882,0.121951763,-0.077844208,-0.103283432,,,1.63E+18,0.833359
1.63E+18,-0.376101,-0.231134,0.585488,0.118990595,-0.078266064,-0.097544539,,,1.63E+18,0.87923
1.63E+18,-0.454204,-0.405039,0.541541,0.115229633,-0.080577374,-0.091689734,,,1.63E+18,0.922267
1.63E+18,-0.514104,-0.525658,0.439439,0.110683001,-0.08463186,-0.086268848,,,1.63E+18,0.965136
1.63E+18,-0.556376,-0.577477,0.301645,0.105547159,-0.089883124,-0.081878901,,,1.63E+18,1.007211
1.63E+18,-0.59521,-0.556271,0.133081,0.099977773,-0.095663734,-0.078859401,,,1.63E+18,1.048303
1.63E+18,-0.63064,-0.509025,-0.0281,0.094031692,-0.101220819,-0.077529937,,,1.63E+18,1.089277
1.63E+18,-0.67066,-0.461779,-0.174812,0.087725211,-0.106311134,-0.07781094,,,1.63E+18,1.129354
1.63E+18,-0.712792,-0.431829,-0.269461,0.081012001,-0.110933475,-0.079560783,,,1.63E+18,1.168204
1.63E+18,-0.748537,-0.414463,-0.312013,0.073891106,-0.115247509,-0.082252738,,,1.63E+18,1.206373
1.63E+18,-0.768346,-0.356518,-0.32608,0.066405832,-0.119392086,-0.085372828,,,1.63E+18,1.242948
1.63E+18,-0.725411,-0.260857,-0.272725,0.058722274,-0.122957312,-0.088633669,,,1.63E+18,1.277484
1.63E+18,-0.616136,-0.130289,-0.116728,0.051468257,-0.125565848,-0.091360885,,,1.63E+18,1.310224
1.63E+18,-0.472879,-0.074595,0.18607,0.045300666,-0.126870056,-0.092529345,,,1.63E+18,1.340199
1.63E+18,-0.367165,-0.210923,0.596746,0.040576658,-0.127615251,-0.090670526,,,1.63E+18,1.367323
1.63E+18,-0.309011,-0.481763,0.971415,0.036904961,-0.129724508,-0.08470299,,,1.63E+18,1.392859
1.63E+18,-0.260997,-0.642037,1.164222,0.033814891,-0.134542077,-0.074988964,,,1.63E+18,1.41595
1.63E+18,-0.160117,-0.509549,1.17047,0.031204887,-0.140962529,-0.063346595,,,1.63E+18,1.43654
1.63E+18,-0.017453,-0.062221,1.008032,0.029602139,-0.146063041,-0.051630359,,,1.63E+18,1.455578
1.63E+18,0.107931,0.54367,0.783321,0.029427781,-0.146684638,-0.041559974,,,1.63E+18,1.472407
1.63E+18,0.171112,0.954451,0.594826,0.030507077,-0.141248007,-0.033726865,,,1.63E+18,1.487038
1.63E+18,0.154217,0.982062,0.47911,0.032218219,-0.131703375,-0.027778528,,,1.63E+18,1.500278
1.63E+18,0.061069,0.775013,0.42799,0.033760369,-0.121882881,-0.02298749,,,1.63E+18,1.511645
1.63E+18,-0.089832,0.5643,0.433365,0.034371067,-0.114132652,-0.018707535,,,1.63E+18,1.521197
1.63E+18,-0.253212,0.417587,0.470768,0.033472759,-0.108489724,-0.01437394,,,1.63E+18,1.529641
1.63E+18,-0.385334,0.290894,0.516111,0.030940606,-0.1043138,-0.0096662,,,1.63E+18,1.536631
1.63E+18,-0.471989,0.159314,0.530039,0.027087316,-0.101404898,-0.004505156,,,1.63E+18,1.542247
1.63E+18,-0.536165,0.097424,0.489879,0.022367365,-0.099811737,0.000795302,,,1.63E+18,1.544138
1.63E+18,-0.5961,0.099536,0.404445,0.017005784,-0.09883751,0.005694029,,,1.63E+18,1.541706
1.63E+18,-0.635928,0.093009,0.296898,0.011044708,-0.097842137,0.009738531,,,1.63E+18,1.535214
1.63E+18,-0.652788,0.102887,0.178844,0.004685509,-0.096912059,0.012707473,,,1.63E+18,1.525707
1.63E+18,-0.604303,0.185179,0.039654,-0.001842455,-0.095883176,0.014495936,,,1.63E+18,1.513071
1.63E+18,-0.493981,0.344999,-0.115436,-0.007885407,-0.094031409,0.01489247,,,1.63E+18,1.497607
1.63E+18,-0.356379,0.520387,-0.272551,-0.01282528,-0.090581375,0.013738096,,,1.63E+18,1.478672
1.63E+18,-0.249163,0.61673,-0.393676,-0.016389025,-0.085377572,0.011012621,,,1.63E+18,1.456398
1.63E+18,-0.230296,0.531784,-0.445914,-0.018880687,-0.079210193,0.00707581,,,1.63E+18,1.431184
1.63E+18,-0.274523,0.32786,-0.452529,-0.021183617,-0.073892421,0.002616727,,,1.63E+18,1.400498
1.63E+18,-0.366083,0.051505,-0.449702,-0.023928882,-0.070613779,-0.001908621,,,1.63E+18,1.364516
1.63E+18,-0.475899,-0.189141,-0.484015,-0.02759332,-0.070098221,-0.006410073,,,1.63E+18,1.323843
1.63E+18,-0.570775,-0.324247,-0.570496,-0.03234762,-0.071987767,-0.011245453,,,1.63E+18,1.277968
1.63E+18,-0.639436,-0.340461,-0.711606,-0.038055297,-0.075230196,-0.016950339,,,1.63E+18,1.227693
1.63E+18,-0.68012,-0.285326,-0.904587,-0.044449739,-0.078634849,-0.024066491,,,1.63E+18,1.17392
1.63E+18,-0.694833,-0.175231,-1.108371,-0.051250852,-0.081488073,-0.033112245,,,1.63E+18,1.116859
1.63E+18,-0.650432,-0.067649,-1.278384,-0.058206208,-0.083242155,-0.044207163,,,1.63E+18,1.057944
1.63E+18,-0.543146,0.021031,-1.385739,-0.064703951,-0.083917961,-0.056978076,,,1.63E+18,0.998152
1.63E+18,-0.411008,0.108455,-1.432182,-0.07013548,-0.083707648,-0.070835643,,,1.63E+18,0.937083
1.63E+18,-0.274226,0.128561,-1.375686,-0.074245508,-0.082623112,-0.08515728,,,1.63E+18,0.876303
1.63E+18,-0.145438,-0.004573,-1.234227,-0.076987803,-0.081337485,-0.098914316,,,1.63E+18,0.816436
1.63E+18,-0.06737,-0.224013,-1.039047,-0.078443616,-0.08138326,-0.11126875,,,1.63E+18,0.756203
1.63E+18,0.005899,-0.415371,-0.782274,-0.079116652,-0.083621183,-0.121648979,,,1.63E+18,0.697294
1.63E+18,0.12425,-0.444535,-0.530423,-0.079057663,-0.087774839,-0.129471619,,,1.63E+18,0.640413
1.63E+18,0.290074,-0.264435,-0.294454,-0.077815147,-0.092220246,-0.134775917,,,1.63E+18,0.584798
1.63E+18,0.465165,-0.072571,-0.060004,-0.074914444,-0.094864563,-0.13772042,,,1.63E+18,0.532257
1.63E+18,0.626242,-0.001169,0.164899,-0.07025809,-0.095591006,-0.138321066,,,1.63E+18,0.483425
1.63E+18,0.74824,-0.012654,0.343725,-0.064002003,-0.095602685,-0.136673744,,,1.63E+18,0.437078
1.63E+18,0.841668,-0.020281,0.480507,-0.056519507,-0.095729226,-0.13323645,,,1.63E+18,0.394523
1.63E+18,0.902772,0.066933,0.562275,-0.048102935,-0.095932034,-0.128431441,,,1.63E+18,0.355851
1.63E+18,0.960175,0.198077,0.611843,-0.039075099,-0.095262695,-0.122808619,,,1.63E+18,0.319317
1.63E+18,1.030198,0.272551,0.615054,-0.029463886,-0.093279973,-0.116684159,,,1.63E+18,0.285712
1.63E+18,1.086049,0.292604,0.549691,-0.01917206,-0.090557149,-0.110539681,,,1.63E+18,0.255044
1.63E+18,1.077322,0.383257,0.41277,-0.008311709,-0.087631146,-0.105042841,,,1.63E+18,0.225904
1.63E+18,0.990387,0.527299,0.238953,0.002461649,-0.083798527,-0.100915088,,,1.63E+18,0.198686
1.63E+18,0.852,0.646435,0.028222,0.012365393,-0.078525605,-0.098525589,,,1.63E+18,0.17338
1.63E+18,0.710593,0.688724,-0.187187,0.020885502,-0.072061172,-0.098243365,,,1.63E+18,0.14746
1.63E+18,0.549866,0.647203,-0.387306,0.027991341,-0.06517402,-0.100115211,,,1.63E+18,0.121474
1.63E+18,0.335348,0.464135,-0.522831,0.033490071,-0.058701907,-0.103988321,,,1.63E+18,0.095646
1.63E+18,0.10074,0.150011,-0.572119,0.036843508,-0.054060617,-0.109216564,,,1.63E+18,0.068407
1.63E+18,-0.12322,-0.207694,-0.510195,0.037850921,-0.052560488,-0.114937827,,,1.63E+18,0.040298
1.63E+18,-0.294856,-0.475899,-0.343708,0.036617507,-0.054639475,-0.120044806,,,1.63E+18,0.011623
1.63E+18,-0.386172,-0.589084,-0.101002,0.033671853,-0.059393774,-0.123478498,,,1.63E+18,-0.018264
1.63E+18,-0.396277,-0.553444,0.158563,0.029810182,-0.065284539,-0.124488505,,,1.63E+18,-0.048635
1.63E+18,-0.341893,-0.490368,0.375665,0.025847361,-0.07081905,-0.122902855,,,1.63E+18,-0.079104
1.63E+18,-0.272236,-0.442877,0.517141,0.022428475,-0.075722667,-0.119146253,,,1.63E+18,-0.110966
1.63E+18,-0.22595,-0.451098,0.585383,0.01970608,-0.080151494,-0.113974777,,,1.63E+18,-0.143528
1.63E+18,-0.199386,-0.536026,0.579833,0.017446609,-0.084662416,-0.108121022,,,1.63E+18,-0.176449
1.63E+18,-0.174969,-0.607689,0.509619,0.015452724,-0.090022744,-0.102322618,,,1.63E+18,-0.2106
1.63E+18,-0.167412,-0.602784,0.411077,0.013703056,-0.096099557,-0.097226493,,,1.63E+18,-0.245138
1.63E+18,-0.168896,-0.56327,0.293076,0.012028915,-0.102127474,-0.09311567,,,1.63E+18,-0.27964
1.63E+18,-0.164654,-0.508572,0.167569,0.010339976,-0.107760102,-0.090184948,,,1.63E+18,-0.31464
1.63E+18,-0.205163,-0.37001,0.04187,0.008693415,-0.112845887,-0.088509236,,,1.63E+18,-0.349064
1.63E+18,-0.329518,-0.155631,-0.066602,0.006641812,-0.116545939,-0.088090542,,,1.63E+18,-0.382394
1.63E+18,-0.531854,-0.007924,-0.170222,0.003346589,-0.118102269,-0.08875657,,,1.63E+18,-0.414772
1.63E+18,-0.753738,-0.060755,-0.324055,-0.001971883,-0.118181508,-0.090458768,,,1.63E+18,-0.445089
1.63E+18,-0.935462,-0.282778,-0.504505,-0.009516884,-0.118789673,-0.093702595,,,1.63E+18,-0.473082
1.63E+18,-1.004472,-0.585628,-0.562694,-0.018862045,-0.121614593,-0.098742544,,,1.63E+18,-0.502001
1.63E+18,-0.897483,-0.868895,-0.320111,-0.028906894,-0.127470948,-0.104369556,,,1.63E+18,-0.531185
1.63E+18,-0.690016,-1.00606,0.144217,-0.037881609,-0.136159787,-0.107570625,,,1.63E+18,-0.560356
1.63E+18,-0.414969,-0.969932,0.717068,-0.044781857,-0.146220516,-0.106128436,,,1.63E+18,-0.592454
1.63E+18,-0.065851,-0.708848,1.147886,-0.048931494,-0.155919712,-0.098957848,,,1.63E+18,-0.627031
1.63E+18,0.337791,-0.018309,1.346364,-0.049590012,-0.163008282,-0.087478841,,,1.63E+18,-0.663669
1.63E+18,0.650798,0.870256,1.355545,-0.046212146,-0.16319137,-0.074015373,,,1.63E+18,-0.702933
1.63E+18,0.833185,1.616629,1.193718,-0.039704082,-0.154488699,-0.06045975,,,1.63E+18,-0.74394
1.63E+18,0.8668,1.91398,0.900607,-0.031372339,-0.138322616,-0.048522723,,,1.63E+18,-0.786024
1.63E+18,0.766775,1.690351,0.572224,-0.022695574,-0.119163461,-0.039507546,,,1.63E+18,-0.830253
1.63E+18,0.51482,1.200891,0.28976,-0.015035577,-0.102277044,-0.033791092,,,1.63E+18,-0.875674
1.63E+18,0.120515,0.775485,0.041836,-0.009887312,-0.090267981,-0.030893455,,,1.63E+18,-0.921793
1.63E+18,-0.27838,0.559727,-0.105889,-0.008682177,-0.08251323,-0.0304751,,,1.63E+18,-0.969627
1.63E+18,-0.620918,0.371895,-0.161111,-0.011466013,-0.076915888,-0.031534004,,,1.63E+18,-1.018025
1.63E+18,-0.908392,0.244259,-0.114197,-0.017675113,-0.073196986,-0.033145093,,,1.63E+18,-1.066402
1.63E+18,-1.138269,0.130847,0.029007,-0.026759149,-0.070754364,-0.034287078,,,1.63E+18,-1.115496
1.63E+18,-1.276237,0.03934,0.190939,-0.038141694,-0.069445911,-0.033997012,,,1.63E+18,-1.164124
1.63E+18,-1.32549,0.00918,0.335382,-0.050904227,-0.069052506,-0.032087597,,,1.63E+18,-1.2119
1.63E+18,-1.282642,0.053372,0.406592,-0.064158957,-0.068960707,-0.02873382,,,1.63E+18,-1.260778
1.63E+18,-1.155705,0.173259,0.391792,-0.076998347,-0.068426448,-0.024663789,,,1.63E+18,-1.309734
1.63E+18,-0.976721,0.335941,0.296113,-0.088543711,-0.06669561,-0.02074983,,,1.63E+18,-1.358378
1.63E+18,-0.757525,0.503772,0.114529,-0.098311046,-0.063336157,-0.017788663,,,1.63E+18,-1.408072
1.63E+18,-0.582399,0.571735,-0.075241,-0.105886199,-0.058298501,-0.016643387,,,1.63E+18,-1.4576
1.63E+18,-0.443209,0.482671,-0.230767,-0.111710264,-0.052581078,-0.017395807,,,1.63E+18,-1.506412
1.63E+18,-0.360323,0.214396,-0.290946,-0.116142297,-0.04775443,-0.019703447,,,1.63E+18,-1.555162
1.63E+18,-0.320181,-0.101124,-0.253719,-0.119745573,-0.045610442,-0.022612945,,,1.63E+18,-1.602482
1.63E+18,-0.299446,-0.330373,-0.196664,-0.122947342,-0.046621669,-0.025150102,,,1.63E+18,-1.6479
1.63E+18,-0.2607,-0.510404,-0.181165,-0.12594184,-0.049925442,-0.027116767,,,1.63E+18,-1.692573
1.63E+18,-0.180676,-0.662056,-0.235026,-0.128548807,-0.055029416,-0.028928394,,,1.63E+18,-1.735163
1.63E+18,-0.074578,-0.723369,-0.373361,-0.130357394,-0.061656671,-0.031281031,,,1.63E+18,-1.775303
1.63E+18,0.047682,-0.654882,-0.571299,-0.13110242,-0.068883046,-0.035010865,,,1.63E+18,-1.814064
1.63E+18,0.17174,-0.477662,-0.785049,-0.130625594,-0.07543195,-0.040723928,,,1.63E+18,-1.850188
1.63E+18,0.280841,-0.29065,-0.963998,-0.128908216,-0.080208509,-0.048574318,,,1.63E+18,-1.883397
1.63E+18,0.373605,-0.112417,-1.083623,-0.12609977,-0.083115046,-0.058214421,,,1.63E+18,-1.914756
1.63E+18,0.467748,-0.002164,-1.144465,-0.122363768,-0.084239202,-0.069050513,,,1.63E+18,-1.943255
1.63E+18,0.572084,0.022986,-1.156944,-0.117686228,-0.084260842,-0.080495309,,,1.63E+18,-1.968814
1.63E+18,0.697102,0.008901,-1.111635,-0.111965461,-0.084030985,-0.092064601,,,1.63E+18,-1.992878
1.63E+18,0.824406,0.125454,-0.997752,-0.104994352,-0.083941974,-0.103181093,,,1.63E+18,-2.014632
1.63E+18,0.93698,0.331857,-0.77901,-0.096750397,-0.08268745,-0.113158486,,,1.63E+18,-2.034038
1.63E+18,1.055401,0.375804,-0.470227,-0.087380477,-0.079368837,-0.120948685,,,1.63E+18,-2.052256
1.63E+18,1.203893,0.228097,-0.161984,-0.076826602,-0.075610846,-0.125650895,,,1.63E+18,-2.068641
1.63E+18,1.351461,0.272847,0.054472,-0.064787518,-0.073329846,-0.127270756,,,1.63E+18,-2.083175
1.63E+18,1.406613,0.648652,0.185354,-0.051273081,-0.070601411,-0.126726043,,,1.63E+18,-2.096809
1.63E+18,1.363539,1.080219,0.259426,-0.037206771,-0.064114808,-0.124872479,,,1.63E+18,-2.109022
1.63E+18,1.286884,1.29952,0.286199,-0.023571556,-0.053312757,-0.122278252,,,1.63E+18,-2.119796
1.63E+18,1.163506,1.250843,0.24178,-0.010702551,-0.04031739,-0.119416226,,,1.63E+18,-2.130033
1.63E+18,0.990055,1.054842,0.108996,0.00093236,-0.02780912,-0.116998457,,,1.63E+18,-2.139361
1.63E+18,0.765013,0.823935,-0.092607,0.010833037,-0.017260565,-0.115908483,,,1.63E+18,-2.147763
1.63E+18,0.535642,0.566639,-0.301366,0.018483069,-0.009021321,-0.116834541,,,1.63E+18,-2.157649
1.63E+18,0.337407,0.25412,-0.480472,0.023839557,-0.003354858,-0.119848239,,,1.63E+18,-2.168996
1.63E+18,0.220697,0.000803,-0.597252,0.027213584,-0.000813691,-0.124652898,,,1.63E+18,-2.181668
