stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
257,1626666117195688000,-0.065009,-0.003025,0.007474,-0.065009,-0.003025,0.007474,-0.090378,-0.015031,0.044744
258,1626666117229013000,-0.077024,-0.002748,0.007279,-0.077024,-0.002748,0.007279,-0.098956,-0.015182,0.044630
259,1626666117262339000,-0.078280,-0.003196,0.007261,-0.078280,-0.003196,0.007261,-0.106404,-0.015303,0.044471
260,1626666117295665000,-0.069311,-0.003156,0.007468,-0.069311,-0.003156,0.007468,-0.113165,-0.015395,0.044249
261,1626666117328990000,-0.054122,-0.002998,0.007517,-0.054122,-0.002998,0.007517,-0.118994,-0.015461,0.043981
262,1626666117362316000,-0.045928,-0.003248,0.007715,-0.045928,-0.003248,0.007715,-0.123924,-0.015506,0.043681
263,1626666117395642000,-0.047107,-0.002792,0.007803,-0.047107,-0.002792,0.007803,-0.128257,-0.015528,0.043329
264,1626666117428968000,-0.058005,-0.003595,0.007416,-0.058005,-0.003595,0.007416,-0.131860,-0.015531,0.042943
265,1626666117462294000,-0.072775,-0.003939,0.007054,-0.072775,-0.003939,0.007054,-0.134782,-0.015519,0.042535
266,1626666117495620000,-0.079013,-0.003525,0.007148,-0.079013,-0.003525,0.007148,-0.137191,-0.015488,0.042085
267,1626666117528945000,-0.075013,-0.004246,0.007189,-0.075013,-0.004246,0.007189,-0.139041,-0.015444,0.041612
268,1626666117562271000,-0.061152,-0.003871,0.007354,-0.061152,-0.003871,0.007354,-0.140392,-0.015389,0.041126
269,1626666117595597000,-0.048289,-0.003489,0.007720,-0.048289,-0.003489,0.007720,-0.141281,-0.015317,0.040605
270,1626666117628922000,-0.045198,-0.003278,0.007912,-0.045198,-0.003278,0.007912,-0.141732,-0.015234,0.040071
271,1626666117662248000,-0.051013,-0.003655,0.007790,-0.051013,-0.003655,0.007790,-0.141817,-0.015143,0.039532
272,1626666117695574000,-0.065289,-0.004112,0.007627,-0.065289,-0.004112,0.007627,-0.141538,-0.015037,0.038965
273,1626666117728900000,-0.076934,-0.003660,0.007527,-0.076934,-0.003660,0.007527,-0.140967,-0.014923,0.038392
274,1626666117762225000,-0.077758,-0.003803,0.007619,-0.077758,-0.003803,0.007619,-0.140176,-0.014803,0.037819
275,1626666117795551000,-0.068422,-0.003584,0.008096,-0.068422,-0.003584,0.008096,-0.139063,-0.014670,0.037225
276,1626666117828877000,-0.053320,-0.002297,0.008395,-0.053320,-0.002297,0.008395,-0.137733,-0.014531,0.036629
277,1626666117862202000,-0.045243,-0.001122,0.008635,-0.045243,-0.001122,0.008635,-0.136262,-0.014389,0.036039
278,1626666117895528000,-0.046489,-0.000451,0.008865,-0.046489,-0.000451,0.008865,-0.134536,-0.014236,0.035433
279,1626666117928854000,-0.057337,-0.000711,0.008702,-0.057337,-0.000711,0.008702,-0.132684,-0.014079,0.034829
280,1626666117962180000,-0.071919,-0.001413,0.008472,-0.071919,-0.001413,0.008472,-0.130779,-0.013922,0.034234
281,1626666117995506000,-0.077970,-0.000648,0.008569,-0.077970,-0.000648,0.008569,-0.128680,-0.013756,0.033627
282,1626666118028831000,-0.073858,-0.001079,0.008594,-0.073858,-0.001079,0.008594,-0.126524,-0.013588,0.033025
283,1626666118062157000,-0.060117,-0.000644,0.008942,-0.060117,-0.000644,0.008942,-0.124378,-0.013423,0.032435
284,1626666118095483000,-0.047469,-0.000379,0.008890,-0.047469,-0.000379,0.008890,-0.122060,-0.013249,0.031836
285,1626666118128809000,-0.044551,-0.000697,0.009404,-0.044551,-0.000697,0.009404,-0.119716,-0.013074,0.031247
286,1626666118162134000,-0.050460,-0.000982,0.009176,-0.050460,-0.000982,0.009176,-0.117411,-0.012904,0.030670
287,1626666118195460000,-0.064797,-0.001208,0.008737,-0.064797,-0.001208,0.008737,-0.115001,-0.012726,0.030088
288,1626666118228786000,-0.076315,-0.000818,0.008713,-0.076315,-0.000818,0.008713,-0.112629,-0.012548,0.029517
289,1626666118262111000,-0.077078,-0.001252,0.008754,-0.077078,-0.001252,0.008754,-0.110350,-0.012375,0.028960
290,1626666118295437000,-0.067711,-0.000961,0.009049,-0.067711,-0.000961,0.009049,-0.107976,-0.012196,0.028401
291,1626666118328763000,-0.052505,-0.001298,0.009111,-0.052505,-0.001298,0.009111,-0.105644,-0.012017,0.027854
292,1626666118362089000,-0.044413,-0.001391,0.009419,-0.044413,-0.001391,0.009419,-0.103405,-0.011844,0.027323
293,1626666118395414000,-0.045829,-0.000683,0.009698,-0.045829,-0.000683,0.009698,-0.101108,-0.011664,0.026791
294,1626666118428740000,-0.056984,-0.001043,0.009467,-0.056984,-0.001043,0.009467,-0.098883,-0.011487,0.026274
295,1626666118462066000,-0.071674,-0.001286,0.009340,-0.071674,-0.001286,0.009340,-0.096773,-0.011314,0.025772
296,1626666118495391000,-0.077597,-0.000939,0.009294,-0.077597,-0.000939,0.009294,-0.094635,-0.011137,0.025272
297,1626666118528718000,-0.073461,-0.000910,0.009593,-0.073461,-0.000910,0.009593,-0.092583,-0.010962,0.024786
298,1626666118562043000,-0.059377,-0.001128,0.009853,-0.059377,-0.001128,0.009853,-0.090656,-0.010793,0.024316
299,1626666118595369000,-0.046759,-0.000854,0.010128,-0.046759,-0.000854,0.010128,-0.088695,-0.010620,0.023848
300,1626666118628695000,-0.044123,-0.000606,0.010529,-0.044123,-0.000606,0.010529,-0.086808,-0.010449,0.023395
301,1626666118662020000,-0.050325,-0.000738,0.010372,-0.050325,-0.000738,0.010372,-0.085028,-0.010285,0.022958
302,1626666118695346000,-0.064734,-0.001204,0.010214,-0.064734,-0.001204,0.010214,-0.083257,-0.010116,0.022524
303,1626666118728672000,-0.075889,-0.000934,0.010230,-0.075889,-0.000934,0.010230,-0.081587,-0.009951,0.022105
304,1626666118761998000,-0.076492,-0.001077,0.010203,-0.076492,-0.001077,0.010203,-0.080044,-0.009792,0.021700
305,1626666118795323000,-0.066754,-0.001348,0.010493,-0.066754,-0.001348,0.010493,-0.078494,-0.009629,0.021300
306,1626666118828649000,-0.051660,-0.001446,0.010611,-0.051660,-0.001446,0.010611,-0.077018,-0.009467,0.020914
307,1626666118861975000,-0.043899,-0.000723,0.010918,-0.043899,-0.000723,0.010918,-0.075638,-0.009311,0.020543
308,1626666118895300000,-0.045299,-0.000713,0.010776,-0.045299,-0.000713,0.010776,-0.073936,-0.009160,0.020163
309,1626666118928626000,-0.056586,-0.001330,0.010559,-0.056586,-0.001330,0.010559,-0.071938,-0.009022,0.019782
310,1626666118961952000,-0.071320,-0.001434,0.010483,-0.071320,-0.001434,0.010483,-0.069685,-0.008898,0.019402
311,1626666118995278000,-0.077099,-0.001005,0.010383,-0.077099,-0.001005,0.010383,-0.062409,-0.008901,0.018848
312,1626666119028603000,-0.072754,-0.000853,0.010656,-0.072754,-0.000853,0.010656,-0.049558,-0.009050,0.018126
313,1626666119061930000,-0.058581,-0.000538,0.010982,-0.058581,-0.000538,0.010982,-0.031484,-0.009335,0.017254
314,1626666119095255000,-0.045590,0.000656,0.011171,-0.045590,0.000656,0.011171,-0.008849,-0.009732,0.016239
315,1626666119128581000,-0.039056,0.002353,0.011610,-0.039056,0.002353,0.011610,0.018148,-0.010245,0.015100
316,1626666119161907000,-0.018350,0.006832,0.014249,-0.018350,0.006832,0.014249,0.048776,-0.010855,0.013861
317,1626666119195232000,0.053769,0.011924,0.019097,0.053769,0.011924,0.019097,0.082423,-0.011546,0.012530
318,1626666119228558000,0.171664,0.005361,0.022008,0.171664,0.005361,0.022008,0.118027,-0.012297,0.011142
319,1626666119261884000,0.290558,0.000550,0.020787,0.290558,0.000550,0.020787,0.154417,-0.013080,0.009735
320,1626666119295209000,0.383781,-0.001585,0.023482,0.383781,-0.001585,0.023482,0.190613,-0.013765,0.008483
321,1626666119328535000,0.452779,-0.007397,0.022608,0.452779,-0.007397,0.022608,0.225099,-0.014331,0.007401
322,1626666119361861000,0.480749,-0.005386,0.024157,0.480749,-0.005386,0.024157,0.257051,-0.014791,0.006468
323,1626666119395187000,0.479739,-0.003392,0.024769,0.479739,-0.003392,0.024769,0.287300,-0.015200,0.005627
324,1626666119428512000,0.468610,0.005145,0.026018,0.468610,0.005145,0.026018,0.314896,-0.015551,0.004885
